Scan:     33          NGC1052 2005-12-27 +01 01 41.0
          RADIO                  Jy    
        km/s-LSR                 I
    2063.7318859024330777      1.5047637
    2063.4026744432976557      1.5065187
    2063.0734629841626884      1.5034720
    2062.7442515250609176      1.5001850
    2062.4150400659259503      1.5024512
    2062.0858286067577865      1.5067666
    2061.7566171476560157      1.5081373
    2061.4274056885205937      1.5028248
    2061.0981942294188229      1.4965520
    2060.7689827702838556      1.4981647
    2060.4397713111156918      1.5044748
    2060.1105598520471176      1.5092278
    2059.7813483928784990      1.5079119
    2059.4521369337435317      1.5048796
    2059.1229254746417610      1.5067658
    2058.7937140155067937      1.5092188
    2058.4645025563386298      1.5123473
    2058.1352910972700556      1.5136979
    2057.8060796381014370      1.5097568
    2057.4768681789664697      1.5088558
    2057.1476567198646990      1.5108572
    2056.8184452607297317      1.5105493
    2056.4892338016279609      1.5068030
    2056.1600223424929936      1.5050325
    2055.8308108833243750      1.5073814
    2055.5015994242226043      1.5063286
    2055.1723879650876370      1.5076103
    2054.8431765059526697      1.5108860
    2054.5139650468508989      1.5053042
    2054.1847535876822803      1.5007533
    2053.8555421285477678      1.5044427
    2053.5263306694455423      1.5053430
    2053.1971192103105750      1.5051490
    2052.8679077512088043      1.5060273
    2052.5386962920738370      1.5048890
    2052.2094848329056731      1.5054145
    2051.8802733738370989      1.5011361
    2051.5510619146684803      1.4965231
    2051.2218504555335130      1.5018293
    2050.8926389964317423      1.5072939
    2050.5634275372967750      1.5112064
    2050.2342160781286111      1.5123509
    2049.9050046190600369      1.5079463
    2049.5757931598914183      1.5046715
    2049.2465817007896476      1.5043563
    2048.9173702416546803      1.5096704
    2048.5881587825197130      1.5134435
    2048.2589473234179422      1.5114255
    2047.9297358642827476      1.5083789
    2047.6005244051143563      1.5062109
    2047.2713129460128130      1.5084151
    2046.9421014868776183      1.5099721
    2046.6128900277426510      1.5087065
    2046.2836785686406529      1.5088871
    2045.9544671094724890      1.5074551
    2045.6252556503372944      1.5027874
    2045.2960441912357510      1.5022163
    2044.9668327321005563      1.5070674
    2044.6376212729985582      1.5091063
    2044.3084098138635909      1.5079427
    2043.9791983546951997      1.5051290
    2043.6499868956268529      1.5010865
    2043.3207754364584616      1.5003219
    2042.9915639773234943      1.5030324
    2042.6623525182214962      1.5088898
    2042.3331410590867563      1.5109379
    2042.0039295999181377      1.5064240
    2041.6747181408497909      1.5061773
    2041.3455066816813996      1.5090076
    2041.0162952225796289      1.5090256
    2040.6870837634446616      1.5070118
    2040.3578723043094669      1.5044861
    2040.0286608452076962      1.5048259
    2039.6994493860393050      1.5084872
    2039.3702379269043377      1.5106711
    2039.0410264678025669      1.5102555
    2038.7118150086675996      1.5137305
    2038.3826035495324049      1.5120578
    2038.0533920904306342      1.5051473
    2037.7241806312622430      1.5063585
    2037.3949691721272757      1.5067066
    2037.0657577130255049      1.5066515
    2036.7365462538903103      1.5107163
    2036.4073347947885395      1.5145686
    2036.0781233356533448      1.5159992
    2035.7489118764851810      1.5124696
